ID,KBIn,PktIn,KBOut,PktOut,Data_original,Unix_time  
3194,0,1,1,0,2022-04-25-15:46:8,1650926768000008
3195,0,3,3,0,2022-04-25-15:46:9,1650926769000009
3196,0,1,1,0,2022-04-25-15:46:10,165092677000001
3197,0,1,1,0,2022-04-25-15:46:11,1650926771000011
3198,0,1,1,0,2022-04-25-15:46:12,1650926772000012
3199,0,1,1,0,2022-04-25-15:46:13,1650926773000013
3200,2,5,5,1,2022-04-25-15:46:14,1650926774000014
3201,0,1,1,0,2022-04-25-15:46:15,1650926775000015
3202,0,2,1,0,2022-04-25-15:46:16,1650926776000016
3203,0,1,2,0,2022-04-25-15:46:17,1650926777000017
3204,0,1,2,0,2022-04-25-15:46:18,1650926778000018
3205,0,1,3,1,2022-04-25-15:46:19,1650926779000019
3206,0,1,1,0,2022-04-25-15:46:20,165092678000002
3207,0,1,2,0,2022-04-25-15:46:21,1650926781000021
3208,0,2,1,0,2022-04-25-15:46:22,1650926782000022
3209,0,1,1,0,2022-04-25-15:46:23,1650926783000023
3210,0,3,3,0,2022-04-25-15:46:24,1650926784000024
3211,0,1,1,0,2022-04-25-15:46:25,1650926785000025
3212,0,1,2,1,2022-04-25-15:46:26,1650926786000026
3213,0,1,2,0,2022-04-25-15:46:27,1650926787000027
3214,0,1,1,0,2022-04-25-15:46:28,1650926788000028
3215,0,2,1,0,2022-04-25-15:46:29,1650926789000029
3216,0,1,1,0,2022-04-25-15:46:30,165092679000003
3217,0,1,1,0,2022-04-25-15:46:31,1650926791000031
3218,0,1,1,0,2022-04-25-15:46:32,1650926792000032
3219,0,1,2,0,2022-04-25-15:46:33,1650926793000033
3220,1,4,4,0,2022-04-25-15:46:34,1650926794000034
3221,0,2,2,0,2022-04-25-15:46:35,1650926795000035
3222,0,1,1,0,2022-04-25-15:46:36,1650926796000036
3223,0,2,1,0,2022-04-25-15:46:37,1650926797000037
3224,0,1,2,1,2022-04-25-15:46:38,1650926798000038
3225,1,4,5,1,2022-04-25-15:46:39,1650926799000039
3226,0,2,1,0,2022-04-25-15:46:40,165092680000004
3227,0,1,2,0,2022-04-25-15:46:41,1650926801000041
3228,0,1,2,0,2022-04-25-15:46:42,1650926802000042
3229,0,1,2,0,2022-04-25-15:46:43,1650926803000043
3230,0,1,1,0,2022-04-25-15:46:44,1650926804000044
3231,0,1,2,0,2022-04-25-15:46:45,1650926805000045
3232,0,1,1,0,2022-04-25-15:46:46,1650926806000046
3233,0,1,2,1,2022-04-25-15:46:47,1650926807000047
3234,0,2,1,0,2022-04-25-15:46:48,1650926808000048
3235,0,3,3,0,2022-04-25-15:46:49,1650926809000049
3236,0,1,1,0,2022-04-25-15:46:50,165092681000005
3237,1,3,2,0,2022-04-25-15:46:51,1650926811000051
3238,0,1,1,0,2022-04-25-15:46:52,1650926812000052
3239,0,1,1,0,2022-04-25-15:46:53,1650926813000053
3240,0,1,2,0,2022-04-25-15:46:54,1650926814000054
3241,0,1,2,0,2022-04-25-15:46:55,1650926815000055
3242,0,1,2,0,2022-04-25-15:46:56,1650926816000056
3243,0,1,1,0,2022-04-25-15:46:57,1650926817000057
3244,0,1,1,0,2022-04-25-15:46:58,1650926818000058
3245,0,3,4,1,2022-04-25-15:46:59,1650926819000059
3246,0,1,1,0,2022-04-25-15:47:0,16509268200
3247,0,2,1,0,2022-04-25-15:47:1,1650926821000001
3248,0,1,1,0,2022-04-25-15:47:2,1650926822000002
3249,0,1,1,0,2022-04-25-15:47:3,1650926823000003
3250,2,5,5,1,2022-04-25-15:47:4,1650926824000004
3251,0,1,1,0,2022-04-25-15:47:5,1650926825000005
3252,0,1,1,0,2022-04-25-15:47:6,1650926826000006
3253,0,1,1,0,2022-04-25-15:47:7,1650926827000007
3254,0,2,1,0,2022-04-25-15:47:8,1650926828000008
3255,0,2,1,0,2022-04-25-15:47:9,1650926829000009
3256,0,2,1,0,2022-04-25-15:47:10,165092683000001
3257,0,1,3,1,2022-04-25-15:47:11,1650926831000011
3258,0,1,2,0,2022-04-25-15:47:12,1650926832000012
3259,0,1,2,0,2022-04-25-15:47:13,1650926833000013
3260,0,3,3,0,2022-04-25-15:47:14,1650926834000014
3261,0,1,1,0,2022-04-25-15:47:15,1650926835000015
3262,0,1,1,0,2022-04-25-15:47:16,1650926836000016
3263,0,2,1,0,2022-04-25-15:47:17,1650926837000017
3264,0,1,2,0,2022-04-25-15:47:18,1650926838000018
3265,0,1,2,0,2022-04-25-15:47:19,1650926839000019
3266,0,2,2,0,2022-04-25-15:47:20,165092684000002
3267,0,1,1,0,2022-04-25-15:47:21,1650926841000021
3268,0,1,1,0,2022-04-25-15:47:22,1650926842000022
3269,0,2,1,0,2022-04-25-15:47:23,1650926843000023
3270,0,3,3,0,2022-04-25-15:47:24,1650926844000024
3271,0,2,1,0,2022-04-25-15:47:25,1650926845000025
3272,0,1,1,0,2022-04-25-15:47:26,1650926846000026
3273,0,1,1,0,2022-04-25-15:47:27,1650926847000027
3274,0,2,1,0,2022-04-25-15:47:28,1650926848000028
3275,1,4,6,2,2022-04-25-15:47:29,1650926849000029
3276,0,1,1,0,2022-04-25-15:47:30,165092685000003
3277,0,1,1,0,2022-04-25-15:47:31,1650926851000031
3278,0,2,1,0,2022-04-25-15:47:32,1650926852000032
3279,0,1,1,0,2022-04-25-15:47:33,1650926853000033
3280,0,1,1,0,2022-04-25-15:47:34,1650926854000034
3281,0,1,1,0,2022-04-25-15:47:35,1650926855000035
3282,0,2,1,0,2022-04-25-15:47:36,1650926856000036
3283,0,1,1,0,2022-04-25-15:47:37,1650926857000037
3284,0,1,2,0,2022-04-25-15:47:38,1650926858000038
3285,0,3,4,0,2022-04-25-15:47:39,1650926859000039
3286,0,1,2,0,2022-04-25-15:47:40,165092686000004
3287,0,1,1,0,2022-04-25-15:47:41,1650926861000041
3288,0,1,1,0,2022-04-25-15:47:42,1650926862000042
3289,0,1,2,1,2022-04-25-15:47:43,1650926863000043
3290,0,1,1,0,2022-04-25-15:47:44,1650926864000044
3291,0,1,1,0,2022-04-25-15:47:45,1650926865000045
3292,0,1,1,0,2022-04-25-15:47:46,1650926866000046
3293,0,2,1,0,2022-04-25-15:47:47,1650926867000047
3294,0,1,1,0,2022-04-25-15:47:48,1650926868000048
3295,0,4,3,0,2022-04-25-15:47:49,1650926869000049
3296,0,1,1,0,2022-04-25-15:47:50,165092687000005
3297,0,2,1,0,2022-04-25-15:47:51,1650926871000051
3298,0,1,1,0,2022-04-25-15:47:52,1650926872000052
3299,0,1,1,0,2022-04-25-15:47:53,1650926873000053
3300,2,5,5,1,2022-04-25-15:47:54,1650926874000054
3301,0,1,3,1,2022-04-25-15:47:55,1650926875000055
3302,0,2,3,0,2022-04-25-15:47:56,1650926876000056
3303,0,2,2,0,2022-04-25-15:47:57,1650926877000057
3304,0,1,1,0,2022-04-25-15:47:58,1650926878000058
3305,0,1,1,0,2022-04-25-15:47:59,1650926879000059
3306,0,1,1,0,2022-04-25-15:48:0,16509268800
3307,0,1,1,0,2022-04-25-15:48:1,1650926881000001
3308,0,1,1,0,2022-04-25-15:48:2,1650926882000002
3309,0,1,1,0,2022-04-25-15:48:3,1650926883000003
3310,1,4,3,0,2022-04-25-15:48:4,1650926884000004
3311,0,2,1,0,2022-04-25-15:48:5,1650926885000005
3312,0,1,1,0,2022-04-25-15:48:6,1650926886000006
3313,0,2,1,0,2022-04-25-15:48:7,1650926887000007
3314,0,1,1,0,2022-04-25-15:48:8,1650926888000008
3315,0,1,1,0,2022-04-25-15:48:9,1650926889000009
3316,0,1,1,0,2022-04-25-15:48:10,165092689000001
3317,0,1,1,0,2022-04-25-15:48:11,1650926891000011
3318,0,1,1,0,2022-04-25-15:48:12,1650926892000012
3319,0,1,1,0,2022-04-25-15:48:13,1650926893000013
3320,1,4,4,0,2022-04-25-15:48:14,1650926894000014
3321,0,1,2,0,2022-04-25-15:48:15,1650926895000015
3322,0,1,3,1,2022-04-25-15:48:16,1650926896000016
3323,0,1,1,0,2022-04-25-15:48:17,1650926897000017
3324,0,2,1,0,2022-04-25-15:48:18,1650926898000018
3325,1,4,5,1,2022-04-25-15:48:19,1650926899000019
3326,0,1,1,0,2022-04-25-15:48:20,165092690000002
3327,0,1,1,0,2022-04-25-15:48:21,1650926901000021
3328,0,1,1,0,2022-04-25-15:48:22,1650926902000022
3329,0,1,1,0,2022-04-25-15:48:23,1650926903000023
3330,0,1,2,0,2022-04-25-15:48:24,1650926904000024
3331,0,2,2,0,2022-04-25-15:48:25,1650926905000025
3332,0,1,2,0,2022-04-25-15:48:26,1650926906000026
3333,0,1,1,0,2022-04-25-15:48:27,1650926907000027
3334,0,1,1,0,2022-04-25-15:48:28,1650926908000028
3335,0,4,3,0,2022-04-25-15:48:29,1650926909000029
3336,0,1,1,0,2022-04-25-15:48:30,165092691000003
3337,0,1,1,0,2022-04-25-15:48:31,1650926911000031
3338,0,1,1,0,2022-04-25-15:48:32,1650926912000032
3339,0,1,1,0,2022-04-25-15:48:33,1650926913000033
3340,0,1,1,0,2022-04-25-15:48:34,1650926914000034
3341,0,1,2,1,2022-04-25-15:48:35,1650926915000035
3342,0,1,1,0,2022-04-25-15:48:36,1650926916000036
3343,0,3,1,0,2022-04-25-15:48:37,1650926917000037
3344,0,1,1,0,2022-04-25-15:48:38,1650926918000038
3345,0,3,3,0,2022-04-25-15:48:39,1650926919000039
3346,0,2,1,0,2022-04-25-15:48:40,165092692000004
3347,0,1,1,0,2022-04-25-15:48:41,1650926921000041
3348,0,2,5,1,2022-04-25-15:48:42,1650926922000042
3349,0,1,2,0,2022-04-25-15:48:43,1650926923000043
3350,1,4,6,1,2022-04-25-15:48:44,1650926924000044
3351,0,2,1,0,2022-04-25-15:48:45,1650926925000045
3352,0,1,1,0,2022-04-25-15:48:46,1650926926000046
3353,0,2,3,1,2022-04-25-15:48:47,1650926927000047
3354,0,1,2,0,2022-04-25-15:48:48,1650926928000048
3355,0,1,2,0,2022-04-25-15:48:49,1650926929000049
3356,0,1,2,0,2022-04-25-15:48:50,165092693000005
3357,0,1,2,0,2022-04-25-15:48:51,1650926931000051
3358,0,1,1,0,2022-04-25-15:48:52,1650926932000052
3359,0,2,1,0,2022-04-25-15:48:53,1650926933000053
3360,0,3,3,0,2022-04-25-15:48:54,1650926934000054
3361,0,1,1,0,2022-04-25-15:48:55,1650926935000055
3362,0,1,1,0,2022-04-25-15:48:56,1650926936000056
3363,0,1,1,0,2022-04-25-15:48:57,1650926937000057
3364,5562,33833,31081,5267,2022-04-25-15:48:58,1650926938000058
3365,0,4,5,0,2022-04-25-15:48:58,1650926938000058
